"INVAP SE
Informe:
Estado de situación respecto de proyectos estratégicos que se encuentran en desarrollo y otros que estaban programados para el futuro cercano, vinculados con diferentes Ministerios y Organismos Públicos Nacionales. Acciones al corto plazo previstas para la reactivación, sustitución de importaciones y repercusión sobre la institución y los recursos humanos especializados involucrados, en relación al desarrollo de:
- Radares primarios para control de fronteras (defensa y seguridad)
- Radares secundarios para control de tráfico comercial en aeropuertos
- Radares meteorológicos.
- Satélites de comunicaciones ARSAT 3 (mencionado en apartado ARSAT) y de observación de la tierra (mencionados en apartado CONAE).
- Proyectos nucleares (exportación de reactores).",CienciayTecnología 
"- ¿Qué  resultados han obtenido, considerando por lo menos los siguientes indicadores: vacunas aplicadas; difusión preventiva realizada; detección médica realizada / consultas recibidas; tratamientos aplicados a personas diagnosticadas de Gripe A, H1N1 y otras de similar característica y gravedad; en centros de salud, hospitales, postas sanitarias y otros ámbitos de actividad preventivo-asistencial, por tipo de efector, provincia y municipio?",Salud  
"- Si  la empresa Pampa Energía S.A., es actualmente accionista de Edenor S.A, Transener S.A,  las centrales hidroeleéctricas Los Nihuiles y Diamante y las  centrales térmicas Güemes, Loma de la Lata, Piedra Buena y Piquierenda. En caso afirmativo, indicar qué medidas se han adoptado o adoptarán en virtud de lo establecido por los artículos 30 y 31 de la Ley N° 24.065.",Energía 
¿En qué estado se encuentra la ejecución del plan de  Saneamiento Ambiental de la Cuenca del Río Matanza-Riachuelo? ¿Cuáles son los plazos estimados del plan?,ObraPública
"-Informe sobre los motivos por los cuales, en la Ciudad Autónoma de Buenos Aires, el Canal de TV sin fines de lucro “Barricada TV” (Asociación Civil de Trabajo, Educación y Cultura), no puede emitir su señal luego de haber accedido mediante concurso público a la frecuencia 33.1 de la Televisión Digital Terrestre (TDT).",Comunicaciones 
"Informe sobre montos abonados y devengados en concepto de indemnizaciones, preaviso y toda otra suma derivada del distracto laboral en los casos previstos en la pregunta anterior.",Empleo 
"En función de dicha afirmación se requiere informar:
* Si pudieran estimar de qué cantidad de profesionales se está hablando cuando se habla de “muchos”.
* Específicamente de qué áreas del Estado.
* Si pudiera precisar la ubicación del “cesto de la basura” donde eran tiradas los papeles de los que se informa.
* Si pudiera precisar por qué se utilizaba el papel en la redacción de la agencia Télam, siendo que en la misma funciona un sistema informático para la redacción de las notas.",Seguridad 
¿En cuánto calcula los ingresos no percibidos por parte del Estado Nacional a partir de la eliminación de las retenciones a la actividad minera? ,PolíticaEconómica
Dado la creciente manifestación de organizaciones de la sociedad civil con evidencias científicas acerca del impacto en la salud de los agroquímicos. ¿Tiene previsto el gobierno alguna acción conjunta con el CONICET que elabore un informe sobre Evaluación de la información científica vinculada al Glifosato en su incidencia sobre la salud humana y el ambiente?,CienciayTecnología 
- Situación actual y acciones previstas en el corto plazo para el desarrollo de tecnologías y servicios de comunicaciones móviles en las Bandas 4G y 5G. Estrategia para el desarrollo de tecnología nacional y prestación de servicios.,Comunicaciones 
Cuál es la cantidad de contribuyentes alcanzados por las medidas contempladas en Título III “Beneficios para contribuyentes cumplidores” del proyecto de ley de sinceramiento fiscal.,PolíticaEconómica
"- Informe  sobre las condiciones presupuestarias y de recursos docentes disponibles a nivel nacional y provincial que el Ministerio de Educación y Deportes de la Nación ha considerado para poder alcanzar a dar cumplimiento simultáneamente a la obligatoriedad de la sala de 4 años y a la obligatoriedad de la sala de 3 años, tal como lo plantea el proyecto enviado recientemente al Honorable Congreso de la Nación.",EducaciónyDeportes
"- Indique  el monto total de subsidios en todo concepto (energía eléctrica, gas, transporte, programa RePro, exenciones impositivas y de cualquier tasa, exenciones aduaneras, etc.) que dejó de abonar el Estado Nacional.

* Indique cuánto dejó de recibir cada Empresa en estos conceptos desde el 10/12/15.",Empleo 
"¿Cuál es la posición del Gobierno Nacional en relación a la oportunidad, el mérito y la conveniencia de declarar servicio público a la telefonía móvil? ",Comunicaciones 
"Informe pormenorizado -por  año calendario y por plan, programa o proyecto, y por transferencia efectiva anual devengada- efectuada desde  todas las jurisdicciones presupuestarias dependientes del Poder Ejecutivo Nacional,   a la Provincia de Catamarca,  en los ejercicios  2012,  2013, 2014 y 2015. Asimismo se solicita estado de rendición de cuentas efectuados por la Provincia en cada plan, programa o proyecto ejecutado con fondos nacionales, en la citada jurisdicción. (Se reitera pregunta formulada en sesión de informes del mes de Abril al Jefe de Gabinete y que no tuvo respuesta). ",PolíticaEconómica
¿Por qué el gobierno argentino fue uno de los primeros países en reconocer al gobierno surgido del golpe parlamentario? ¿Fue pactado en oportunidad de la reciente visita de Obama a la Argentina?,RelacionesExteriores 
"Ya llevamos 6 meses de la nueva gestión, un tiempo  suficiente para que el gobierno tome las riendas del país. Sin embargo,  es innegable que durante estos últimos meses  las condiciones laborales  y sociales han sufrido un deterioro pronunciado. Sin entran en la discusión sobre si las causas de las mismas son producto de la pesada herencia o  consecuencia de un plan de ajuste, es importante que contemos con datos ciertos sobre los índices  de pobreza, indigencia y desocupación. Seria auspicioso salir de la especulación política sobre este tema. Usted sabe perfectamente que se monta sobre un dato que debería ser indiscutible, una suerte de martingala donde de un sector de la política tira para arriba y otro para abajo. Con  honestidad debo confesarle que están haciendo lo mismo que durante 12 años criticaron. Pero aún más lamentable es constatar que ni por asomo lograron bajar la inflación, que el mercado interno se desploma y la situación social es cada día más gra",PolíticaEconómica
"Indique el monto de evasión estimada en la recaudación del IVA (Impuesto al Valor Agregado), en valores absolutos y relativos correspondiente a los períodos 2010, 2011, 2012, 2013, 2014 y 2015. Asimismo, explique cuáles son las medidas, acciones o programas implementados por el Poder Ejecutivo Nacional a los efectos de combatir la evasión de dicho tributo. -",PolíticaEconómica
El “Fideicomiso de Infraestructura Hídrica” fue creado para financiar obras previstas en el Plan Federal de Control de Inundaciones. En un informe aprobado a comienzos de año la AGN señaló deficiencias tales como la ausencia de criterios objetivos para la elección de las obras a financiar así como demoras significativas en el proceso de ejecución de las mismas. ¿Cuál es el estado de situación del Fideicomiso de Infraestructura Hídrica?,PolíticaEconómica
"Informe cuál es la política de precios del gobierno, especialmente en casos de abusos por parte de empresarios, más allá del SEPA.",Producción 
"Sobre la prevención y control de la enfermedad HLB (Huanglongbing o greening de los cítricos): 
Describa las campañas de difusión de alcances nacional y regional implementadas en el marco del Programa Nacional de Prevención de HLB prescripto en el Inc. 2 del artículo 5°de la Ley N° 26.888, especificando medio publicitario, alcance estimado y su correspondiente partida presupuestaria.-",Agroindustria 
"¿Tiene usted una estimación de las pérdidas en materia de producción agropecuaria, separando por cultivo, en función de las condiciones climáticas?",Agroindustria 
¿El Poder Ejecutivo Nacional tiene previsto incrementar los niveles de compra de gas natural a Bolivia o seguirá importando gas de la hermana república de Chile?,Energía 
"Describa el procedimiento establecido en caso de detectar aeronaves sospechosas de transportar drogas o sustancias ilícitas, especificando la normativa aplicable al mismo.-",Seguridad 
"Según trascendidos en medios locales respecto a declaraciones de legisladores nacionales del oficialismo, existieron estudios y planificaciones entre el Gobierno argentino y chileno para avanzar en la construcción de un puente que una el Estrecho de Magallanes, entre Punta Delgada y Bahía Azul . Ante estos trascendidos, solicitamos al JGM nos informe:

- ¿Qué información tiene la Cancillería respecto? En caso de ser así, ¿Qué grado de avance tienen las conversaciones bilaterales al respecto?

- Encontrándose vigente la ley 26.776, sancionada el 31 de octubre del año 2012, la cual define en su artículo 1° política de Estado la integración física del territorio continental con su territorio insular de la Provincia de Tierra Del Fuego, Antártida e Islas Del Atlántico Sur. ¿Cuál es la posición del PEN respecto al “Fondo Fiduciario",RelacionesExteriores 
Informe asimismo si existen tratativas con ellos para pagarles y sobre qué bases.,PolíticaEconómica
"Estado actual y tiempos estimados de ejecución del Plan Belgrano. Especifique si en los avances del Plan Belgrano se encuentra contemplada la incorporación del Norte de la Provincia de Santa Fe, (los departamentos Vera, 9 de julio y General Obligado).",ObraPública
- ¿Qué implica que los “cientos de fármacos obsoletos o sin efectividad clínica comprobada dentro de los listados” que informó el PAMI en su comunicado  sean obsoletos o sin efectividad? ¿Quién determina dicha obsolescencia o falta de efectividad clínica?,Salud  
¿Está en la agenda del gobierno impulsar un proyecto de ley de presupuestos mínimos de protección ambiental ante el uso de los agroquímicos y sus residuos que de ellos se generen?,Agroindustria 
"DEFENSA NACIONAL
Decreto 721/2016
El Decreto 436 del año 1984 fue la base normativa sobre la cual se construyó la conducción civil y política de la defensa, un principio que consensuado por todas las fuerzas políticas tras largos años de democracia. El Decreto 721/16 -recientemente promulgado por el gobierno de Mauricio Macri- modifica la normativa de la etapa radical, erosionando sustancialmente la autoridad y la capacidad de las instancias civiles y políticas en lo que atañe a aspectos clave como la designación del personal militar, quienes ingresan, ascienden, reingresan, cómo se distribuye el recurso humano militar en el territorio y en base a qué criterios y objetivos, entre otras cuestiones. 
Por citar en ejemplo, hasta esta modificación era el Ministerio de Defensa –a propuesta de las FFAA- quien decidía los destinos del personal militar (lugares, unidades, tiempo del destino). Estas decisiones se tomaban bajo criterios de idoneidad y tratando de articular la",RelacionesExteriores 
"Habida cuenta del convenio suscripto por el gobierno de la provincia de San Juan y la empresa chilena Minera Los Pelambres en torno a medidas de aislamiento de la Escombrera Cerro Amarillo que irrumpiera en territorio sanjuanino, informe acerca de la intervención del Gobierno Nacional a fin de resguardar la soberanía territorial y ambiental argentina.",Energía 
"-¿Se ha realizado alguna contratación a alguna consultora o empresa privada con el objeto de definir la visión y los objetivos para la Argentina en el desarrollo del sector de Tecnología, Medios y Comunicaciones?",Comunicaciones 
¿Cuál es la posición que adoptará Argentina ante el reclamo de China de ser considerado como “economía de mercado”?,RelacionesExteriores 
"Energía. ¿No cree que resulta de manera inexorable y prioritaria para el Estado Nacional, la declaración de carácter de servicio público la producción, comercialización y distribución de las garrafas, o mejor dicho, del Gas Licuado de Petróleo (GLP)?",Energía 
"Informe qué medidas tomará el Poder Ejecutivo Nacional a fin de garantizar en forma irrestricta el derecho constitucional a huelga, reunión y petición que es avasallado con esta resolución.",Seguridad 
¿Cuál sería la reducción promedio en relación a los reclamos actuales de la homologación del 100% de los jubilados con juicios iniciados pero sin sentencia firme en el marco del Programa de Reparación Histórica?,Empleo 
- ¿Cuál  es el estado de situación a la fecha sobre la implementación y continuidad del Programa Nacional de Orquestas y Coros Infantiles y Juveniles para el Bicentenario dependiente del Ministerio de Educación y Deporte de la Nación y cuál es la situación del personal a cargo del Programa en las 24 jurisdicciones del país?,Salud  
"La Dirección Nacional de Migraciones (DNM) según informe de AGN acerca de la Dirección de referencia y aprobado por Resolución 172/15 “tiene dificultades para la identificación y detección de personas cuyo egreso, ingreso o permanencia en nuestro territorio deba ser sancionada o prohibida”.  ¿Esta situación es así en la actualidad? ¿En su caso cuáles son las acciones previstas para regularizarla? ",Seguridad 
¿CUANTOS DESPIDOS O DESVINCULACIONES POR NO RENOVACIÓN DE CONTRATOS HUBO EN IGUAL PERIODO EN LA ADMINISTRACIÓN PUBLICA NACIONAL Y ORGANISMOS DEPENDIENTES?,Empleo 
"Sobre Instituto Nacional de Servicios Sociales para Jubilados y Pensionados (PAMI) 
Especifique el monto presupuestario asignado para capacitación del personal del PAMI.-",Salud  
Informe sobre Régimen de Promoción para la industria pesquera en la zona patagónica.,PolíticaEconómica
"¿Cuál es el número estimado de jubilados y pensionados pasible de ingresar al Programa de Reparación Histórica? ¿Podría dar un detalle de la cantidad de jubilados
a.	Con sentencia firme? (número, haber medio y monto estimado de la sentencia?
b.	Con juicio iniciado pero sin sentencia firme? (número, haber medio y monto reclamado)
c.	Sin juicio iniciado? (número y haber medio)",Empleo 
"¿Cuál es la situación actual de los trabajadores de Atucha, teniendo en cuenta que según informa la organización sindical las reincorporaciones no se están  realizando de acuerdo a lo  informado por el Gobierno?  ",Empleo 
"- ¿Existen programas, planes de trabajo, o acciones de algún tipo orientadas a esta problemática (establecimientos educativos del ámbito rural o semi-rural del país, afectados por la aplicación de agroquímicos en campos aledaños), informe en qué ámbito se desarrollan y si cuentan con informes de evaluación de los mismos?",Salud  
"Déficit energético: según la última información difundida por el Instituto Nacional de Estadísticas y Censos (INDEC), el déficit energético en 2015 alcanzó los USD 4.614 millones (consecuencia de una importación por USD 6.865 millones y una exportación de sólo USD 2.251 millones). Informe:  
¿Cuál es el saldo estimado de la balanza comercial de energía y combustibles para 2016 actualizado a la fecha y cuáles son las proyecciones que maneja el Poder Ejecutivo para 2016? 
¿Cuál es el nivel de importaciones de energía estimados para 2016?",Energía 
"¿Cuál es el detalle de los acuerdos, declaraciones y memorándum firmados, con el Gobierno de Estados Unidos y cuál es su evolución y proyección hasta diciembre de 2016?",RelacionesExteriores 
"- Explicite los criterios y argumentos que sustentaron la decisión para  que el PEN firme convenio con MC DONALD´S, ARCOS DORADOS ARGENTINA S.A para incorporar 5.000 trabajadores, en condiciones de precariedad contractual, con valores muy por debajo del Salario Mínimo, Vital y Móvil pactados en el Consejo Nacional del Salario 

* Qué sanción o política se prevé adoptar frente a la posibilidad de que despidan trabajadores para re contratarlos por esa modalidad.
* Explique por qué no figura en el convenio la necesaria participación del Estado en la revisión de “los conocimientos adquiridos por los trabajadores” si teóricamente ese es el fin de la práctica calificante.
* Con qué criterio se exime a la empresa de sus compromisos con la seguridad social y del mismo modo, explique con qué criterios se desprotege los aportes a los trabajadores.",Energía 
- ¿Cuántas  son las vacunas que se han distribuido en los diversos efectores de Salud para los Grupos de Riesgo?,Salud  
- ¿En  qué condiciones se encuentran actualmente los trenes del Ferrocarril Urquiza en los distintos ramales que atraviesan la provincia de Entre Ríos? ¿En qué consiste el Plan de Inversiones desarrollado por el Ministerio de Transporte de la Nación que abarcaría el reacondicionamiento del Ferrocarril Urquiza y qué ramales quedarían comprendidos en el mismo?,ObraPública
"Informe estado de ayuda económica y financiación para la construcción de 600 viviendas en los municipios más afectados por la crecida del Río Uruguay: Concordia, Concepción del Uruguay, Colón y San José.",ObraPública
"CUESTIÓN MALVINAS – Declaraciones oficiales 
En el informe del JGM N° 91 consultamos a que se debía la falta de comunicados oficiales fijando la posición argentina respecto a provocaciones británicas  en lo relativo a la Cuestión Malvinas . Como respuesta a esta consulta, se hizo referencia a dichos públicos de la Cancillería o comunicaciones informales entre el Gobierno argentino y la Embajada de Gran Bretaña en Argentina. 
A su vez, el comunicado oficial N° 136/16 emitido por la Cancillería argentina luego del encuentro que la Ministra de Relaciones Exteriores y Culto, Susana Malcorra, mantuvo con su par inglés, Philip Hammond, no se hizo referencia a la cuestión de la soberanía de las Islas Malvinas, cuando el Reino Unido ha ratificado públicamente su posición por comunicados oficiales del Foreign Office, su negativa a discutir la cuestión de soberanía en torno al archipiélago en disputa. Al ser consultada la funcionaria sobre esta situación en su visita a Cámara",EducaciónyDeportes
"Informe las razones por las cuales se tomó esta medida bajo la excusa de ser un “reordenamiento administrativo”, en el marco de una política de dotar de mayor autonomía  a las fuerzas armadas. ",Empleo 
"Recursos económicos destinados a disminuir la tasa de mortalidad materna. Explicite montos, discriminados anualmente y por jurisdicción.",Salud  
"Con respecto a la misma Ley 27.249, informar el nivel de aceptación a la fecha por parte de los bonistas y a cuánto asciende el monto de los acuerdos alcanzados en relación a toda la deuda que no había entrado a los canjes anteriores. Desagregar la información referida a los costos anexos a los acuerdos a decir de: comisiones, honorarios legales, gastos administrativos, etc. ",PolíticaEconómica
¿Qué medidas piensa adoptar el Gobierno Nacional en relación a la permanencia de una base militar china establecida en la Provincia de Neuquén? ,Defensa 
- ¿Cuántas  personas fallecidas a causa de estas enfermedades se registraron este año?,Salud  
"Indique qué fundamento jurídico se tuvo en cuenta para utilizar luego, desde el mes de febrero, como motor de cálculo la base de variación diaria de la evolución mensual del índice de precios al consumidor de la provincia de San Luis para aplicar a los bonos atados al Coeficiente de Estabilización de Referencia (CER), apartándose de la obligación legal de utilizar el índice nacional que debiera elaborar el INDEC.",PolíticaEconómica
"¿Cuál es la situación actual de la empresa estatal Dioxitek? ¿Se va a llevar adelante la instalación de una planta de tratamiento de Uranio en la provincia de Formosa?
¿Se ha analizado los perjuicios para el ambiente y el riesgo que puede implicar para las poblaciones cercanas? 
¿En qué estado se encuentra la planta instalada en la ciudad de Córdoba?",Energía 
"¿Cuál es el impacto fiscal de las medidas tomadas hasta el momento, a saber:

a. Quita de retenciones a diversos productos

e. Subsidio a los tambos",PolíticaEconómica
"- Situación  actual de las Economía Regionales. En particular. Avícolas, citrícolas y porcina. ",ObraPública
"Ruta Nacional Nº 119: Informe sobre la situación de las licitaciones efectuadas para su reconstrucción y mantenimiento, y en su caso, plazo para el comienzo efectivo de las obras.",ObraPública
¿Cuál es la posición del Gobierno nacional ante este conflicto y la grave situación en materia de respeto a los derechos y libertades democráticas que se vive allí?,Justicia 
"Indique si se han realizado estudios de impacto ambiental en el área de Vaca Muerta para la exploración y explotación no convencional. En caso de que la respuesta sea afirmativa, remita una copia de dichos estudios.- 
- Indique si en la evaluación de Impacto ambiental descripta en el punto anterior intervino la Secretaria de Ambiente y Desarrollo Sustentable de la Nación. En caso de que la respuesta sea negativa fundamente sus causas. 
- Explique cuáles fueron los mecanismos para garantizar el derecho de consulta previa, libre e informada a los pueblos indígenas, surgido del Convenio N° 169 de la Organización Internacional del Trabajo, para la implementación de yacimientos en sus territorios.-",Energía 
"- Informe  sobre la titularidad de acciones en la empresa Shell Argentina S.A y/o Royal Ducht Shell del Ministro de Energía y Minería José Aranguren y la existencia de conflictos de intereses en general, y con relación a la adquisición de gas exportando desde Chile a través de la empresa British Petroleum. Razones para no ampliar la demanda conforme el convenio de abastecimiento gasífero suscripto con Bolivia.",Energía 
Qué medidas adoptará el Gobierno Nacional para mejorar la situación de las  mujeres en pos de una real igualdad de géneros.  ,DesarrolloSocial 
"- ¿Cuál  es el porcentaje previsto de disminución de los subsidios con fondos del presupuesto nacional a las tarifas de gas y electricidad para el año 2016, si se aplican en su totalidad los aumentos establecidos desde el mes enero en los servicios púbicos de gas y electricidad?.",Energía 
"¿Cómo justifica que desde el Presidente de Nación hasta varios integrantes del Gabinete y otros funcionarios que responden a la coalición gobernante tengan este tipo de cuentas y sociedades en el exterior destinadas a la elusión de impuestos? ¿Pueden todos ellos justificar el origen de esos fondos y las razones por las cuales los giraron a paraísos fiscales, a pesar de la presunta bandera de transparencia que este Gobierno enarbola? Informe cuántas y cuáles son las sociedades off shore con las que tiene relación contractual el Presidente y todos sus ministros, secretarios y subsecretarios. 
Informe qué medidas se han tomado en relación a este escándalo en lo que atañe a los funcionarios públicos, empezando por el Presidente, sobre todo en los casos donde dichas sociedades no fueron consignadas en las Declaraciones Juradas Patrimoniales Integrales. Informe asimismo cuántas, dónde y por qué montos son las cuentas bancarias en el exterior que funcionarios del Poder Eje",Justicia 
"- ¿Cuáles  son los programas socioeducativos que se han modificado en  su implementación, a través del trabajo directo con las provincias?

* ¿Cuáles han sido los instrumentos de evaluación para determinar el nuevo esquema de aplicación de los programas socioeducativos? ¿Tienen alguna articulación con el Consejo Federal de Educación?
* ¿Cuál es la unidad coordinadora con las provincias que tendrá a su cargo la implementación y monitoreo de estos programas? ¿Cómo se constituye?
* Si se hubiesen formalizado contrataciones o convenios con las provincias, universidades u otro sector público para su implementación. ¿Cuáles son las responsabilidades asumidas por las partes?
* En caso de que se haya contratado personal en las provincias. Indique  la especialidad del personal contratado.
*¿Tienen previsto elaborar un informe a nivel nacional, regional y provincial sobre el impacto de estas políticas socioeducativas en el territorio? En caso de que sea afirmativo. ¿con que p",EducaciónyDeportes
"En el 2007 el Poder Legislativo Nacional sancionó la Ley 26.334, estableciendo el Régimen de Promoción de la Producción de Bioetanol con el objeto de incorporar a la producción de caña de azúcar y a la industria azucarera a los sujetos beneficiarios del régimen promocional establecido por la ley antes citada. Así fue como se incluyó a la producción azucarera, a los ingenios azucareros y a los productores independientes (cañeros) a los beneficios de la Ley 26.093.
Con el reciente dictado del Decreto 543/16, se desprende un nuevo incremento en el porcentaje de bioetanol en su mezcla, elevándolo en dos puntos, de diez por ciento (10 %) a doce por ciento (12%). Artículo 1° — Instrúyese al MINISTERIO DE ENERGÍA Y MINERÍA a incrementar, a partir del 1° de abril de 2016, de DIEZ POR CIENTO (10%) a DOCE POR CIENTO (12%), en volumen, el porcentaje obligatorio de Bioetanol en su mezcla con las naftas de uso automotor a comercializarse en todo el Territorio Nacional en el marc",Energía 
"¿Cuáles son las erogaciones que realizará el Estado nacional en materia de subsidios así como de descuentos en materia de impuestos y contribuciones patronales? ¿Cuáles son los fundamentos para subsidiar a una empresa multinacional que reporta ganancias multimillonarias? 
¿Qué otras empresas se han beneficiado o se planea beneficiar con este tipo de convenios que precarizan el empleo de los jóvenes? 
¿Por qué desde el Estado se propicia y ejecuta una situación ilegal como es el pago salarial por debajo del salario mínimo que estipula la ley? ",PolíticaEconómica
- ¿Tienen  prevista la reglamentación de la ley 26.934 de “Plan integral para el abordaje de los consumos problemáticos”? La norma fue Sancionada el 30 de Abril de 2014 y Promulgada de Hecho el 28 de Mayo de 2014. ¿El ministerio de Salud se encuentra actualmente trabajando en el decreto? ¿Bajo que parámetros?,Salud  
"Cuál es la cantidad de niños que podrían estar alcanzados con la reducción de la edad de iniciación escolar a los tres (3) años, tal lo establecido en el proyecto de ley remitido a este Congreso Nacional por el Poder Ejecutivo.",PolíticaEconómica
"Informe cuáles han sido las razones para que en las últimas licitaciones llevadas a cabo por el Ministerio de Energía se haya preferido a la empresa Shell, por sobre otras empresas oferentes ",Energía 
"Informe pormenorizado del estado del Proyecto Hidroeléctrico Potrero del Calvillo pidiendo que  esa Jefatura de Gabinete brinde todos los detalles (ubicación de la presa, estado del proyecto, si el mismo cuenta con financiamiento programado, fecha probable del llamado a licitación, fecha probable de inicio de obras) que puedan aportarse para clarificar la situación de la misma, en orden a la importancia que ella reviste para la generación hidroeléctrica para todo el noroeste argentino, pues hemos tomado conocimiento que una universidad tucumana ha hecho recientemente una presentación pública de lo que sería un ante-proyecto, para ser promovido a través del Plan Belgrano. ",ObraPública
"¿Cómo es la situación actual en materia de cantidad de empresas en funcionamiento? ¿Podría dar el número de empresas registradas según su clasificación (pequeñas, medianas y grandes) y su sector de actividad económica en relación a noviembre de 2015?",Producción 
ARSAT:  Situación actual y acciones previstas para garantizar el funcionamiento del Data Center de Benavidez.,Comunicaciones 
Cuáles son las medidas y/o programas que se están implementado actualmente con el fin de reducir la Mortalidad Materna,Salud  
"En el informe N°84 de la Jefatura de Gabinete de Ministros, de fecha 3 de Abril de 2014, en la pregunta N° 526 se indagó sobre la elaboración de cocaína en nuestro país. En su respuesta, la Jefatura de Gabinete sostuvo que “no hay laboratorios que fabriquen clorhidrato de cocaína, sino las denominadas “cocina” que son utilizadas para el fraccionamiento y adulteramiento”.  Ahora bien, en base a dicha respuesta, sírvase a informar lo siguiente:  
- Indique las tareas que se llevan a cabo en dichas “cocinas”, a juicio de la Gendarmería Nacional.
- Indique si la existencia de esas “cocinas” entran dentro de las “aisladas excepciones” que describe la respuesta 347 a) del Informe N° 85 de la Jefatura de Gabinete de Ministros de fecha 7 de Mayo de 2014.",Seguridad 
"Explique cómo se puede hablar de beneficios directos para los trabajadores con el aumento del mínimo no imponible del Impuesto a las Ganancias, establecido mediante la aplicación del Decreto Nº 394/2016, cuando se incorporaron 394.996 trabajadores activos en relación de dependencia al pago de dicho impuesto, sin haber tenido un aumento significativo en el nivel real del salario.",PolíticaEconómica
"Informe tiempo concreto de reglamentación de la Ley N° 26.858 pendiente de 2013, que garantiza el derecho al acceso, deambulación, y permanencia en lugares públicos y privados de acceso público, y a los servicios de transporte público, en sus diversas modalidades, de toda persona con discapacidad, acompañada por un perro guía o de asistencia",DesarrolloSocial 
"¿Por qué el presidente Macri dijo que en la reapertura de la empresa hay un “50 % más de empleados”, siendo que los trabajadores denuncian que hay casi 2500 trabajadores que quedaron en la calle, razón por la cual volvieron a manifestarse? Informe por qué a los trabajadores que fueron retomados los hacen firmar un contrato por 3 meses como “período a prueba”, cuando centenares de ellos tienen más de 20 años de antigüedad que no les es reconocida, además de que se les aplicó una rebaja salarial, aumentos de los ritmos de trabajo y hay atrasos en los pagos.",Empleo 
"Informe el estado de las siguientes obras de la Red Vial de la Provincia de Entre Ríos o cualquier información referida al estado de las mismas:  a. Ruta Nacional N° 18, Construcción de la autovía y estado de avance en sus diferentes tramos que atraviesa el centro de la provincia de Entre Ríos.  b. Ruta Nacional N° 18, obras de reparación en el tramo San Salvador intersección con la Ruta Nacional N° 14 ""José Gervasio Artigas"". c. Ruta Nacional N°127, obras de reparación comprendidas en el tramo Los Conquistadores y la ciudad de Federal.
 d. Ruta Nacional Nº 14, obras de pavimentación del acceso a Puerto Yeruá y el tramo que atraviesa el departamento Colón.",ObraPública
Informe postura del poder Ejecutivo sobre impuesto a las ganancias y si se encuentra en agenda su discusión durante este año.,PolíticaEconómica
"¿Cuáles son para el Gobierno los parámetros de consumo de un trabajador medio para mantener la sustentabilidad de la economía? ¿Son ésos parámetros suficientes para que el trabajador que percibe un salario medio pueda renovar su celular, tener un televisor con los adelantos tecnológicos del momento, poder acceder a un auto (nuevo o usado) y salir de viaje en vacaciones? ",PolíticaEconómica
"¿Qué posición tiene el gobierno nacional respecto al paquete de leyes de ajuste emitido en enero de este año por la legislatura provincial, a pedido de la gobernadora Rosana Bertone?
¿Cómo se posiciona ante el rechazo a atender las demandas de los trabajadores sobre el pedido de anulación de esas leyes que reforman conquistas laborales y jubilatorias?  ",Empleo 
"-Respecto a la Mina Veladero de la empresa Barrick Exploraciones Argentinas S.A., en la Provincia de San Juan, solicitamos copia del informe realizado por el Ministerio de Ambiente de la Nación respecto al manejo de residuos peligrosos referidos a incidentes anteriores al derrame de solución cianurada ocurrida en septiembre de 2015, más específicamente a los incidentes ocurridos con fecha julio y noviembre de 2011 y marzo de 2012. Informe si en el organismo mencionado existen informes sobre otros incidentes similares producidos en dicho emprendimiento.",Energía 
"¿Qué políticas activas tienen previstas implementar para recuperar la utilidad pública de los predios pertenecientes al Ferrocarril General Belgrano como al Ferrocarril General Mitre,  situados y existentes en la Provincia de Córdoba y actualmente en desuso?",Transporte 
"¿Cuántos casos confirmados de gripe A H1N1 se han registrado en lo que va del año? ¿Cuántos casos de pacientes mortales se han registrado?
¿Qué medidas se han implementado para la prevención de la enfermedad? ¿Existe alguna disposición especial sobre la población de riesgo? 
¿Están garantizadas las cantidades necesarias de vacunas gratuitas en establecimientos públicos? 
¿Existe un protocolo de atención de la enfermedad que permita un rápido diagnóstico y tratamiento",Salud  
Respecto a las obras prometidas en campaña respecto al Plan Belgrano ¿Cuándo se comenzará a construir el segundo puente prometido entre Resistencia y Corrientes?,ObraPública
Informe cuál es la tasa de flujo de  tránsito diario en cada corredor y por tramos,Transporte 
¿Cuál es la posición de Argentina respecto a la posibilidad de avanzar en un Tratado de Libre Comercio con Estados Unidos?,RelacionesExteriores 
"¿Cómo evolucionó la planta total del Sector Público Nacional no Financiero (Administración Central, Organismos Descentralizados, Instituciones de la Seguridad Social, Empresas Públicas, Fondos Fiduciarios y Otros Entes) y del Banco Central y Banco de la Nación Argentina desde noviembre hasta la fecha? ¿Podría detallar las altas y bajas por ente y modalidad de contratación?",Empleo 
"- Explique  las razones por las cuales a los usuarios que acreditan capacidades especiales, diferentes o disminuidas con documentación oficial respaldatoria para acceder a la tarifa social del servicio de energía eléctrica se le exigen requisitos adicionales para demostrar relación causal que justifiquen el uso de artefactos para calefaccionar ambientes.",Energía 
"Vivienda: ¿Está planificado el desprendimiento de ""Tierras"" del Ministerio de Defensa?",ObraPública
